species_id,sci_name,type_kind,type_voucher,voucher_matches_metadata,type_voucher_uri,uri_domain,inferred_institution_abbreviation,inference_note,review_action
1006478,Mesoplodon_layardii,holotype,BMNH:Mamm:1869.4.5.2,yes,https://data.nhm.ac.uk/object/02246edf-7443-404a-9331-9688d9d55683 | https://data.nhm.ac.uk/object/88e99329-ae79-4ed2-8415-f8fdd286e37d,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003098,Micaelamys_namaquensis,holotype,BMNH:Mamm:1845.7.3.16,yes,https://data.nhm.ac.uk/object/6fc5b978-40fc-47f2-8732-e7a031b4beb3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000794,Mico_emiliae,holotype,BMNH:Mamm:1920.7.14.12,yes,https://data.nhm.ac.uk/object/372cc484-6907-4c7e-9928-5a66bf796c2d | https://data.nhm.ac.uk/object/700898bf-1487-4567-b084-1bffa7cda821,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000798,Mico_leucippe,holotype,BMNH:Mamm:1909.3.9.2,yes,https://data.nhm.ac.uk/object/26ee5430-d5aa-4e66-be22-7c14de5e2dbd | https://data.nhm.ac.uk/object/d62e4abc-d787-4ae2-8c4f-00edf43b9ee6,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001204,Microcavia_maenas,holotype,BMNH:Mamm:1896.10.7.12,yes,https://data.nhm.ac.uk/object/5c0e1c42-4452-420a-99d9-9722c12b6d83,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001205,Microcavia_niata,holotype,BMNH:Mamm:1898.3.16.20,yes,https://data.nhm.ac.uk/object/a78fd48d-eccd-4dba-b538-c59fb15c27f7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001206,Microcavia_shiptoni,holotype,BMNH:Mamm:1925.3.1.64,yes,https://data.nhm.ac.uk/object/9afef892-ba56-4b02-a77d-23406cf3fe6c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000491,Microgale_cowani,holotype,BMNH:Mamm:1882.3.1.25,yes,https://data.nhm.ac.uk/object/88dd4511-6584-4964-bea7-4c80f45cda2a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000493,Microgale_dryas,holotype,BMNH:Mamm:1991.230,yes,https://data.nhm.ac.uk/object/13e619f5-7520-495c-b625-757006c81e0e | https://data.nhm.ac.uk/object/da095a5e-e8e1-4dcd-9acb-fa36890086de,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000495,Microgale_gracilis,holotype,BMNH:Mamm:1897.9.1.78,yes,https://data.nhm.ac.uk/object/d56f1ff1-eca0-4597-9370-493d9348df5b,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000500,Microgale_longicaudata,holotype,BMNH:Mamm:1882.3.1.15,yes,https://data.nhm.ac.uk/object/234eb185-1340-4a3a-b647-e896b45f4fd3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000501,Microgale_majori,holotype,BMNH:Mamm:1882.3.1.17,yes,https://data.nhm.ac.uk/object/475a0f40-7b9c-465f-875e-78607f395296,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000502,Microgale_mergulus,holotype,BMNH:Mamm:1897.9.1.113,yes,https://data.nhm.ac.uk/object/f0bcfe1f-28cc-4214-9aa1-b7ddb35487af,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000506,Microgale_principula,holotype,BMNH:Mamm:1925.8.3.15,yes,https://data.nhm.ac.uk/object/d21b937e-7a80-47a0-842d-5bdce2cf17e2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000507,Microgale_pusilla,holotype,BMNH:Mamm:1897.9.1.93,yes,https://data.nhm.ac.uk/object/43950089-6d55-448c-8c94-9ec4dcdd73ba,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000508,Microgale_soricoides,holotype,BMNH:Mamm:1991.565,yes,https://data.nhm.ac.uk/object/0e6c322f-0c45-4862-aa9b-394d0fff3458 | https://data.nhm.ac.uk/object/514fca38-d258-4493-aea3-a70482695805,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000509,Microgale_taiva,holotype,BMNH:Mamm:1897.9.1.112,yes,https://data.nhm.ac.uk/object/5ea6040f-d59e-44da-a366-64fac2cdbc15,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000510,Microgale_thomasi,holotype,BMNH:Mamm:1897.9.1.108,yes,https://data.nhm.ac.uk/object/155c119f-2fa4-4bcf-894d-324005892951,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005191,Micronomus_norfolkensis,holotype,BMNH:Mamm:1838.10.11.56,yes,https://data.nhm.ac.uk/object/7b2d1ce8-ad5a-4a83-8270-97020cc08627,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004958,Micronycteris_megalotis,holotype,BMNH:Mamm:1842.8.18.5,yes,https://data.nhm.ac.uk/object/535ed2d2-b293-43d7-8426-bb3a1f173a64,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006760,Microperoryctes_ornatus,holotype,BMNH:Mamm:1903.12.1.23,yes,https://data.nhm.ac.uk/object/a41cc0ec-2318-4f49-8432-e7c339735e8f,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000231,Microperoryctes_papuensis,holotype,BMNH:Mamm:1950.1130,yes,https://data.nhm.ac.uk/object/1a87ea7d-3d60-4a3b-af93-e8769ecedc4d,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006703,Microsciurus_boquetensis,holotype,BMNH:Mamm:1903.3.3.38,yes,https://data.nhm.ac.uk/object/0b4940a5-eb2b-406b-a640-2d2c36883168,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001670,Microsciurus_flaviventer,holotype,BMNH:Mamm:1851.7.3.6,yes,https://data.nhm.ac.uk/object/90fab63e-efdc-45d5-994d-c5c3ba639f53,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001671,Microsciurus_mimulus,holotype,BMNH:Mamm:1897.11.7.39,yes,https://data.nhm.ac.uk/object/fda6e3ca-9120-4c95-a2e1-b823ef4e67f3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006705,Microsciurus_otinus,holotype,BMNH:Mamm:1876.8.8.6,yes,https://data.nhm.ac.uk/object/d3a62e14-8827-4f39-a13e-c73f8da3752b,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006708,Microsciurus_simonsi,holotype,BMNH:Mamm:1899.9.9.12,yes,https://data.nhm.ac.uk/object/229bc21d-7436-4d04-b911-11b407bfea52,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002058,Microtus_cabrerae,holotype,BMNH:Mamm:1906.11.4.9,yes,https://data.nhm.ac.uk/object/641fba36-6c58-486e-a104-7dd4f964a510,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002061,Microtus_chrotorrhinus,holotype,BMNH:Mamm:1907.7.7.2522 (= Miller 2522),yes,https://data.nhm.ac.uk/object/9fb86f16-00c7-4b66-8fa6-03d361c4a8ec,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002072,Microtus_hartingi,holotype,BMNH:Mamm:1893.4.5.1,yes,https://data.nhm.ac.uk/object/03c2b9ce-e892-4758-a286-9a1dfad4a2ea,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002073,Microtus_ilaeus,holotype,BMNH:Mamm:1911.12.14.30,yes,https://data.nhm.ac.uk/object/bc7606e4-dd72-4e8b-8664-f83a6ac4a54d,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002074,Microtus_irani,holotype,BMNH:Mamm:1920.5.20.9,yes,https://data.nhm.ac.uk/object/18620216-2b05-446e-83e0-bb6771c5c3aa,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002082,Microtus_majori,holotype,BMNH:Mamm:1906.3.6.148,yes,https://data.nhm.ac.uk/object/34e744d6-09ca-4c20-818d-e1325927d5c2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002146,Mictomys_borealis,holotype,BMNH:Mamm:1842.10.7.10,yes,https://data.nhm.ac.uk/object/a4cf1b33-25d1-44e9-aa02-04f78b5d82e3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003343,Millardia_kathleenae,holotype,BMNH:Mamm:1914.4.3.5,yes,https://data.nhm.ac.uk/object/e6337ea5-5b38-4bee-8fdd-7ff1a5ef34f9,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005739,Mimetillus_moloneyi,holotype,BMNH:Mamm:1891.5.5.2,yes,https://data.nhm.ac.uk/object/a5538936-afbe-4cc0-8f87-9be2b5eeb98a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002575,Mindomys_hammondi,holotype,BMNH:Mamm:1913.10.24.58,yes,https://data.nhm.ac.uk/object/a118e8e1-9cf5-4afa-8f39-de6b5a539dcd,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005105,Miniopterus_australis,lectotype,BMNH:Mamm:1854.5.19.5,yes,https://data.nhm.ac.uk/object/292780af-844a-4d7e-a702-393f5e4171e3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005112,Miniopterus_fuscus,holotype,BMNH:Mamm:1902.10.7.3,yes,https://data.nhm.ac.uk/object/545c389c-c5b8-421f-a3ef-f9460eeeb02c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005115,Miniopterus_griveaudi,holotype,BMNH:Mamm:1967.1231,yes,https://data.nhm.ac.uk/object/86e1bb59-470e-4e89-97a6-d667e6342a95,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005116,Miniopterus_inflatus,holotype,BMNH:Mamm:1903.2.4.8,yes,https://data.nhm.ac.uk/object/289e205e-3b94-4594-a596-4030c17d268f,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005121,Miniopterus_majori,holotype,BMNH:Mamm:1897.9.1.38,yes,https://data.nhm.ac.uk/object/4307f59f-7b3b-4741-8f93-b6cedbcc4392 | https://data.nhm.ac.uk/object/978d6ca4-75fa-49d0-b14b-4cf62eadab79,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005122,Miniopterus_manavi,holotype,BMNH:Mamm:1897.9.1.37,yes,https://data.nhm.ac.uk/object/05f34bb0-1130-4dae-aa4b-0b03ac22b941,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005123,Miniopterus_medius,holotype,BMNH:Mamm:1909.1.5.464,yes,https://data.nhm.ac.uk/object/c6639a17-4910-426e-9a94-ee1022611b13,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005126,Miniopterus_natalensis,holotype,BMNH:Mamm:1848.6.12.19,yes,https://data.nhm.ac.uk/object/1a535740-b499-47e4-acb6-b729be4a4ded,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005129,Miniopterus_orianae,holotype,BMNH:Mamm:1922.10.8.1,yes,https://data.nhm.ac.uk/object/6654e202-f968-469d-8a8b-73658fe7b814,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005130,Miniopterus_pallidus,holotype,BMNH:Mamm:1907.7.14.7,yes,https://data.nhm.ac.uk/object/72d4a2bf-a6af-4633-961f-210303474c28,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005134,Miniopterus_robustior,syntypes,"BMNH:Mamm:1914.5.23.2, MCZ:Mamm:19375 (= NMB 1758), NMB 1752, NMB 1753, NMB 1754, NMB 1755, NMB 1756, NMB 1757, NMB 1758, NMB 1759, NMB 1760",yes,https://data.nhm.ac.uk/object/7ffac1b3-7a66-45fb-bbff-3950e5ff7e36 | https://mczbase.mcz.harvard.edu/guid/MCZ:MAMM:19375 | https://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:19375,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005136,Miniopterus_shortridgei,holotype,BMNH:Mamm:1909.1.5.426,yes,https://data.nhm.ac.uk/object/4f1d5fce-8406-4d7b-9fce-799d474dd5cc | https://data.nhm.ac.uk/object/7680d6b2-4b08-4161-b369-0620baf0716b,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005138,Miniopterus_tristis,holotype,BMNH:Mamm:1855.12.26.266,yes,https://data.nhm.ac.uk/object/9ebb6700-f626-44d7-bfbc-b4f508d8a933,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004436,Mirimiri_acrodonta,holotype,BMNH:Mamm:1977.3097,yes,https://data.nhm.ac.uk/object/5a8d8ccd-6bde-4da6-b9bc-97d8d4611302 | https://data.nhm.ac.uk/object/ae8f96d3-f038-4644-bbdb-ccf255889bac,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005740,Mirostrellus_joffrei,holotype,BMNH:Mamm:1888.12.1.37,yes,https://data.nhm.ac.uk/object/f2ae0f9c-bbb6-4690-a726-6c07ded8c49c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005919,Mirounga_leonina,lectotype,BMNH:Mamm:1946.8.9.1,yes,https://data.nhm.ac.uk/object/a209dede-30e1-442e-ad12-8f818440a1a9 | https://data.nhm.ac.uk/object/ed1cfb9d-e979-4d42-8922-dbc5f93c5a22,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006636,Mogera_hainana,holotype,BMNH:Mamm:1910.4.25.4,yes,https://data.nhm.ac.uk/object/d0bec594-1260-4ee6-920b-0b3fd40804a0,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004324,Mogera_insularis,syntypes,"BMNH:Mamm:1862.12.24.19, RMNH.MAM.28701, RMNH.MAM.28702",yes,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.28701.a | https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.28701.b | https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.28702 | https://data.nhm.ac.uk/object/63498d91-7bba-4820-8122-6274390c3bf1 | https://data.nhm.ac.uk/object/78ab6b87-abce-4c45-a195-01e70d3ecaf7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004326,Mogera_latouchei,holotype,BMNH:Mamm:1898.8.17.1,yes,https://data.nhm.ac.uk/object/554e78ff-a683-4df5-b597-76f65f90b9b7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005198,Molossus_currentium,holotype,BMNH:Mamm:1898.3.4.28,yes,https://data.nhm.ac.uk/object/99cb1f51-84b6-403e-b68e-1aab3a4a02f9,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005200,Molossus_fluminensis,holotype,BMNH:Mamm:1919.7.7.324,yes,https://data.nhm.ac.uk/object/3b80179f-0c13-4fac-b6ec-5c2fc46c1b7a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000062,Monodelphis_adusta,holotype,BMNH:Mamm:1897.7.2.1,yes,https://data.nhm.ac.uk/object/75686884-a9fb-4d80-9e81-83e11515d578,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000065,Monodelphis_brevicaudata,holotype,BMNH:Mamm:1867.4.12.540,yes,https://data.nhm.ac.uk/object/07c0a0b5-df8b-4679-b492-08adc2ae7e10,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000066,Monodelphis_dimidiata,holotype,BMNH:Mamm:1855.12.24.72,yes,https://data.nhm.ac.uk/object/414362f5-fcd7-4ca2-b7d0-cb6b44858fc7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000067,Monodelphis_domestica,syntypes,"NMW B-2604 through NMW B-2608, BMNH:Mamm:1887.10.25.1, NMW B-2611, NMW B-2612, NMW B-2617, NMW B-2625, ZMB 3195",yes,https://data.nhm.ac.uk/object/02da0a6b-4506-491f-831d-17b14b474fb2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000068,Monodelphis_emiliae,holotype,BMNH:Mamm:1911.12.22.16,yes,https://data.nhm.ac.uk/object/84e04b37-9fd5-4d58-bb2e-a9e1f6358fde,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000072,Monodelphis_iheringi,lectotype,BMNH:Mamm:1882.9.30.43,yes,https://data.nhm.ac.uk/object/e78fbf56-2607-44cd-bffd-be59a768f4d6,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000082,Monodelphis_scalops,lectotype,BMNH:Mamm:1851.7.21.23,yes,https://data.nhm.ac.uk/object/79dea67e-3f3d-48d8-939e-2dde9e788be3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004918,Monophyllus_redmani,holotype,BMNH:Mamm:10a,yes,https://data.nhm.ac.uk/object/768074d4-b356-4ac5-a738-9230e63ea147,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003480,Montemys_delectorum,holotype,BMNH:Mamm:1910.9.21.3,yes,https://data.nhm.ac.uk/object/06fad86b-b5cf-462e-9006-7f407a55abe6,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005145,Mops_ansorgei,holotype,BMNH:Mamm:1910.4.8.4,yes,https://data.nhm.ac.uk/object/798470ca-361d-4270-b45d-61db56975257,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005212,Mops_demonstrator,holotype,BMNH:Mamm:1902.7.4.3,yes,https://data.nhm.ac.uk/object/0801a177-308f-41eb-a6f1-4bed0ea3a823,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005151,Mops_gallagheri,holotype,BMNH:Mamm:1976.207 (= HZM 1.7797),yes,https://data.nhm.ac.uk/object/6a9b985a-39a4-40c8-9841-d7fa4282e475 | https://data.nhm.ac.uk/object/9b7391ad-00ec-45ef-9e7d-4a64dd07a826,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005156,Mops_major,holotype,BMNH:Mamm:1849.2.8.36,yes,https://data.nhm.ac.uk/object/aff5ac78-f1ba-4eb6-ab51-e6952b86bbe7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005214,Mops_midas,syntypes,"BMNH:Mamm:1846.6.2.20, ZMB 535, ZSM 40",yes,https://data.nhm.ac.uk/object/b4e9cae3-e4bc-4962-b72e-67cbe75c1add,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005157,Mops_nigeriae,holotype,BMNH:Mamm:1911.3.22.1,yes,https://data.nhm.ac.uk/object/ef9d8e2d-9437-4541-8f35-6f03860c60da,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005158,Mops_plicatus,holotype,BMNH:Mamm:2003.57,yes,https://data.nhm.ac.uk/object/47f71f2f-e788-4927-b22d-1a43f7a11f7d | https://data.nhm.ac.uk/object/bc626a7f-d162-456f-91b2-c3e5ac795693,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005221,Mops_spurrelli,holotype,BMNH:Mamm:1911.1.11.1,yes,https://data.nhm.ac.uk/object/5150e9a5-9835-401f-87e0-2461ead44588,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005222,Mops_thersites,holotype,BMNH:Mamm:1904.2.8.4,yes,https://data.nhm.ac.uk/object/828aba11-3846-4217-8614-2b769324e2bd,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005228,Mormopterus_kalinowskii,holotype,BMNH:Mamm:1894.8.6.7,yes,https://data.nhm.ac.uk/object/91413ae9-5ad3-483e-aab5-8f58c06a235c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006353,Moschiola_kathygre,holotype,BMNH:Mamm:1946.209,yes,https://data.nhm.ac.uk/object/be0d95e4-060b-4136-bdcf-53d1418108d6,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006346,Moschus_chrysogaster,lectotype,BMNH:Mamm:1843.1.12.93,yes,https://data.nhm.ac.uk/object/532c6eb1-9ae7-458a-a49a-c97066716385,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006349,Moschus_leucogaster,holotype,BMNH:Mamm:1843.1.12.95,yes,https://data.nhm.ac.uk/object/6a3a9c68-3240-498f-bef7-a35b3af54d17,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004810,Mosia_nigrescens,holotype,BMNH:Mamm:1842.11.22.26,yes,https://data.nhm.ac.uk/object/e137c0c2-e745-4140-bd71-7d4751d5e9e2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006068,Mungos_gambianus,holotype,BMNH:Mamm:1855.12.24.226,yes,https://data.nhm.ac.uk/object/6c14ec2b-e949-46b2-bffb-c75e277fbe31,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006327,Muntiacus_atherodes,holotype,BMNH:Mamm:1971.3088,yes,https://data.nhm.ac.uk/object/4e037271-a2b9-45fa-ab33-0127b1cde94a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006328,Muntiacus_crinifrons,holotype,BMNH:Mamm:1891.3.4.1,yes,https://data.nhm.ac.uk/object/4ab5fc4c-b48d-41d7-8672-a19566f05d85,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006967,Muntiacus_montanus,holotype,BMNH:Mamm:1919.11.12.26,yes,https://data.nhm.ac.uk/object/670a2f25-0091-46cd-9de0-f3dafb038cf9 | https://data.nhm.ac.uk/object/a1fa8d6b-af78-41c5-ba24-adb3b60b95fa,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006335,Muntiacus_reevesi,holotype,BMNH:Mamm:1855.12.24.283,yes,https://data.nhm.ac.uk/object/e34dbacc-0efe-4a9f-a6ae-2ff318ad5a01,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006753,Murexia_aspera,holotype,BMNH:Mamm:1913.6.18.90,yes,https://data.nhm.ac.uk/object/e9a9f879-432e-48cc-847e-de6c131b4485,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006755,Murexia_murex,holotype,BMNH:Mamm:1912.2.4.1,yes,https://data.nhm.ac.uk/object/7c0746da-e716-4a45-b2cd-15661539163e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000186,Murexia_rothschildi,holotype,BMNH:Mamm:1939.3233,yes,https://data.nhm.ac.uk/object/5cf05d91-65e3-4f1d-82f0-db7a4f9c3401,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005317,Murina_aenea,holotype,BMNH:Mamm:1964.770,yes,https://data.nhm.ac.uk/object/14d26646-a973-461d-a817-bbd33f15f203,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005324,Murina_cyclotis,syntypes,"BMNH:Mamm:1909.4.4.4, ZSI 15605",yes,https://data.nhm.ac.uk/object/b3dce104-e878-4af0-800f-12e4c727531f,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005329,Murina_florium,holotype,BMNH:Mamm:1863.12.26.14,yes,https://data.nhm.ac.uk/object/f8697442-696f-47fb-90c4-5c4bb2dc9ea4,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005337,Murina_huttonii,holotype,BMNH:Mamm:1879.11.21.685,yes,https://data.nhm.ac.uk/object/d1709b79-bb23-4bc6-9fb9-db4bdde4e20c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005344,Murina_peninsularis,holotype,BMNH:Mamm:1964.771,yes,https://data.nhm.ac.uk/object/213ee154-2720-47a7-be34-a75c2348253c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005349,Murina_rozendaali,holotype,BMNH:Mamm:1983.360,yes,https://data.nhm.ac.uk/object/2dd8521e-f9c7-4cc7-83f2-5b5929d834d0 | https://data.nhm.ac.uk/object/a8d4b243-54f2-4d17-9129-e5b633b300f7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006946,Murina_rubella,holotype,BMNH:Mamm:1908.8.11.6,yes,https://data.nhm.ac.uk/object/086f5200-d5df-4a1b-862d-ef1feda40d73,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003351,Mus_bufo,holotype,BMNH:Mamm:1906.7.1.161,yes,https://data.nhm.ac.uk/object/d5f7077f-ff06-4dcd-b3eb-d14932b33338,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003352,Mus_callewaerti,holotype,BMNH:Mamm:1925.4.2.1,yes,https://data.nhm.ac.uk/object/c0335d74-c9b3-4540-9509-47af04d04097,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003354,Mus_cervicolor,lectotype,BMNH:Mamm:1845.1.8.383,yes,https://data.nhm.ac.uk/object/ccb8b696-b64b-4422-a618-0d3fe7c09076,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
