sci_name,type_voucher,voucher_prefix,matched_abbreviation,issue
Exilisciurus_exilis,RMNH.MAM.13318,RMNH.MAM.13318,RMNH,prefix_missing_from_metadata
Exilisciurus_whiteheadi,BMNH:Mamm:1895.10.4.18,BMNH:MAMM:1895.10.4.18,BMNH,prefix_missing_from_metadata
Funambulus_pennantii,BMNH:Mamm:1898.4.2.25,BMNH:MAMM:1898.4.2.25,BMNH,prefix_missing_from_metadata
Funambulus_sublineatus,BMNH:Mamm:1855.12.24.321,BMNH:MAMM:1855.12.24.321,BMNH,prefix_missing_from_metadata
Funambulus_tristriatus,BMNH:Mamm:1855.12.24.112,BMNH:MAMM:1855.12.24.112,BMNH,prefix_missing_from_metadata
Prosciurillus_leucomus,RMNH.MAM.13344,RMNH.MAM.13344,RMNH,prefix_missing_from_metadata
Prosciurillus_murinus,RMNH.MAM.13213,RMNH.MAM.13213,RMNH,prefix_missing_from_metadata
Prosciurillus_rosenbergii,RMNH.MAM.13362,RMNH.MAM.13362,RMNH,prefix_missing_from_metadata
Prosciurillus_weberi,RMNH.MAM.13342,RMNH.MAM.13342,RMNH,prefix_missing_from_metadata
Rubrisciurus_rubriventer,RMNH.MAM.13341,RMNH.MAM.13341,RMNH,prefix_missing_from_metadata
Callosciurus_adamsi,BMNH:Mamm:1947.1491,BMNH:MAMM:1947.1491,BMNH,prefix_missing_from_metadata
Callosciurus_baluensis,BMNH:Mamm:1895.10.4.11,BMNH:MAMM:1895.10.4.11,BMNH,prefix_missing_from_metadata
Callosciurus_caniceps,BMNH:Mamm:1841.1817 (= BMNH:Mamm:213a),BMNH:MAMM:1841.1817,BMNH,prefix_missing_from_metadata
Callosciurus_finlaysonii,BMNH:Mamm:1879.11.21.521,BMNH:MAMM:1879.11.21.521,BMNH,prefix_missing_from_metadata
Callosciurus_honkhoaiensis,IEBR-M-6439,IEBR-M-6439,IEBR,prefix_missing_from_metadata
Callosciurus_inornatus,BMNH:Mamm:1862.8.18.4,BMNH:MAMM:1862.8.18.4,BMNH,prefix_missing_from_metadata
Callosciurus_melanogaster,"BMNH:Mamm:1895.1.9.11, MSNG (no number given)","BMNH:MAMM:1895.1.9.11,",BMNH,prefix_missing_from_metadata
Callosciurus_orestes,BMNH:Mamm:1894.6.2.24,BMNH:MAMM:1894.6.2.24,BMNH,prefix_missing_from_metadata
Callosciurus_phayrei,BMNH:Mamm:1862.7.16.7,BMNH:MAMM:1862.7.16.7,BMNH,prefix_missing_from_metadata
Callosciurus_pygerythrus,"MNHN:type:294 (= MNHN ""286"")",MNHN:TYPE:294,MNHN,prefix_missing_from_metadata
Dremomys_gularis,BMNH:Mamm:1932.4.19.5,BMNH:MAMM:1932.4.19.5,BMNH,prefix_missing_from_metadata
Dremomys_lokriah,BMNH:Mamm:1843.1.12.55,BMNH:MAMM:1843.1.12.55,BMNH,prefix_missing_from_metadata
Dremomys_ornatus,BMNH:Mamm:1912.7.25.20,BMNH:MAMM:1912.7.25.20,BMNH,prefix_missing_from_metadata
Dremomys_pernyi,"MNHN-ZM-MO-1868-1331 (= MNHN:type:290) (= MNHN ""200"")",MNHN-ZM-MO-1868-1331,MNHN,prefix_missing_from_metadata
Dremomys_pyrrhomerus,BMNH:Mamm:1902.6.10.66,BMNH:MAMM:1902.6.10.66,BMNH,prefix_missing_from_metadata
Dremomys_rufigenis,BMNH:Mamm:1891.10.7.81,BMNH:MAMM:1891.10.7.81,BMNH,prefix_missing_from_metadata
Lariscus_insignis,"MNHN:type:299 (= MNHN ""274"")",MNHN:TYPE:299,MNHN,prefix_missing_from_metadata
Lariscus_niobe,BMNH:Mamm:1879.6.28.9,BMNH:MAMM:1879.6.28.9,BMNH,prefix_missing_from_metadata
Lariscus_obscurus,USNM:MAMM:121640,USNM:MAMM:121640,USNM,prefix_missing_from_metadata
Nannosciurus_melanotis,RMNH.MAM.13338,RMNH.MAM.13338,RMNH,prefix_missing_from_metadata
Rhinosciurus_laticaudatus,"RMNH.MAM.13370, RMNH.MAM.13371, RMNH.MAM.13372","RMNH.MAM.13370,",RMNH,prefix_missing_from_metadata
Sundasciurus_brookei,BMNH:Mamm:1892.2.7.15,BMNH:MAMM:1892.2.7.15,BMNH,prefix_missing_from_metadata
Sundasciurus_davensis,FMNH:Mamm:61386,FMNH:MAMM:61386,FMNH,prefix_missing_from_metadata
Sundasciurus_everetti,BMNH:Mamm:1890.6.25.8,BMNH:MAMM:1890.6.25.8,BMNH,prefix_missing_from_metadata
Sundasciurus_fraterculus,"BMNH:Mamm:1895.1.9.12, MSNG (no number given)","BMNH:MAMM:1895.1.9.12,",BMNH,prefix_missing_from_metadata
Sundasciurus_hippurus,"MNHN:type:292 (= MNHN ""159""), MNHN:type:292a",MNHN:TYPE:292,MNHN,prefix_missing_from_metadata
Sundasciurus_hoogstraali,FMNH:Mamm:63080,FMNH:MAMM:63080,FMNH,prefix_missing_from_metadata
Sundasciurus_jentinki,BMNH:Mamm:1895.10.4.14,BMNH:MAMM:1895.10.4.14,BMNH,prefix_missing_from_metadata
Sundasciurus_juvencus,BMNH:Mamm:1876.10.4.3,BMNH:MAMM:1876.10.4.3,BMNH,prefix_missing_from_metadata
Sundasciurus_lowii,BMNH:Mamm:1876.5.2.14,BMNH:MAMM:1876.5.2.14,BMNH,prefix_missing_from_metadata
Sundasciurus_mindanensis,FMNH:Mamm:1077,FMNH:MAMM:1077,FMNH,prefix_missing_from_metadata
Sundasciurus_natunensis,BMNH:Mamm:1894.9.28.40,BMNH:MAMM:1894.9.28.40,BMNH,prefix_missing_from_metadata
Sundasciurus_rabori,USNM:MAMM:477989,USNM:MAMM:477989,USNM,prefix_missing_from_metadata
Sundasciurus_robinsoni,BMNH:Mamm:1903.2.6.55,BMNH:MAMM:1903.2.6.55,BMNH,prefix_missing_from_metadata
Sundasciurus_samarensis,FMNH:Mamm:1080,FMNH:MAMM:1080,FMNH,prefix_missing_from_metadata
Sundasciurus_steerii,BMNH:Mamm:1876.10.4.4,BMNH:MAMM:1876.10.4.4,BMNH,prefix_missing_from_metadata
Tamiops_maritimus,BMNH:Mamm:1894.9.1.11,BMNH:MAMM:1894.9.1.11,BMNH,prefix_missing_from_metadata
Tamiops_mcclellandii,BMNH:Mamm:1879.11.21.372,BMNH:MAMM:1879.11.21.372,BMNH,prefix_missing_from_metadata
Tamiops_rodolphii,"MNHN-ZM-MO-1864-683 (= MNHN:type:297) (= MNHN ""318"")",MNHN-ZM-MO-1864-683,MNHN,prefix_missing_from_metadata
Ratufa_gigantea,BMNH:Mamm:1879.11.21.336,BMNH:MAMM:1879.11.21.336,BMNH,prefix_missing_from_metadata
Eoglaucomys_fimbriatus,BMNH:Mamm:1937.6.10.55,BMNH:MAMM:1937.6.10.55,BMNH,prefix_missing_from_metadata
Hylopetes_alboniger,BMNH:Mamm:1843.1.12.49,BMNH:MAMM:1843.1.12.49,BMNH,prefix_missing_from_metadata
Hylopetes_bartelsi,"RMNH.MAM.15539, RMNH.MAM.15680","RMNH.MAM.15539,",RMNH,prefix_missing_from_metadata
Hylopetes_nigripes,BMNH:Mamm:1879.5.3.2,BMNH:MAMM:1879.5.3.2,BMNH,prefix_missing_from_metadata
Hylopetes_platyurus,RMNH.MAM.13315,RMNH.MAM.13315,RMNH,prefix_missing_from_metadata
Hylopetes_sipora,BMNH:Mamm:1947.1475,BMNH:MAMM:1947.1475,BMNH,prefix_missing_from_metadata
Hylopetes_winstoni,RMNH.MAM.9845 (= MZB 3112),RMNH.MAM.9845,RMNH,prefix_missing_from_metadata
Iomys_sipora,BMNH:Mamm:1947.1473 (= ZRC RM 2243),BMNH:MAMM:1947.1473,BMNH,prefix_missing_from_metadata
Petaurillus_emiliae,BMNH:Mamm:1903.4.9.1,BMNH:MAMM:1903.4.9.1,BMNH,prefix_missing_from_metadata
Petaurillus_hosei,BMNH:Mamm:1899.12.9.85,BMNH:MAMM:1899.12.9.85,BMNH,prefix_missing_from_metadata
Petinomys_crinitus,USNM:MAMM:239217,USNM:MAMM:239217,USNM,prefix_missing_from_metadata
Petinomys_setosus,RMNH.MAM.13316,RMNH.MAM.13316,RMNH,prefix_missing_from_metadata
Petinomys_vordermanni,RMNH.MAM.13317,RMNH.MAM.13317,RMNH,prefix_missing_from_metadata
Priapomys_leonardi,BMNH:Mamm:1920.8.8.2,BMNH:MAMM:1920.8.8.2,BMNH,prefix_missing_from_metadata
Aeretes_melanopterus,"MNHN-ZM-MO-1867-554 (= MNHN:type:276) (= MNHN ""39"")",MNHN-ZM-MO-1867-554,MNHN,prefix_missing_from_metadata
Aeromys_thomasi,BMNH:Mamm:1899.12.9.32,BMNH:MAMM:1899.12.9.32,BMNH,prefix_missing_from_metadata
Belomys_pearsonii,BMNH:Mamm:1879.11.21.381,BMNH:MAMM:1879.11.21.381,BMNH,prefix_missing_from_metadata
Eupetaurus_tibetensis,RMNH.MAM.19524,RMNH.MAM.19524,RMNH,prefix_missing_from_metadata
Petaurista_albiventer,BMNH:Mamm:114c,BMNH:MAMM:114C,BMNH,prefix_missing_from_metadata
Petaurista_alborufus,"MNHN-ZM-MO-1870-42 (= MNHN:type:275) (= MNHN ""16"")",MNHN-ZM-MO-1870-42,MNHN,prefix_missing_from_metadata
Petaurista_caniceps,BMNH:Mamm:1879.11.21.531,BMNH:MAMM:1879.11.21.531,BMNH,prefix_missing_from_metadata
Petaurista_elegans,RMNH.MAM.64144,RMNH.MAM.64144,RMNH,prefix_missing_from_metadata
Petaurista_grandis,"BMNH:Mamm:1862.12.24.11, RMNH.MAM.39325, RMNH.MAM.39326, RMNH.MAM.39327, RMNH.MAM.39328, RMNH.MAM.39329, RMNH.MAM.39330","BMNH:MAMM:1862.12.24.11,",BMNH,prefix_missing_from_metadata
Petaurista_leucogenys,"RMNH.MAM.13311, RMNH.MAM.13312","RMNH.MAM.13311,",RMNH,prefix_missing_from_metadata
Petaurista_nobilis,BMNH:Mamm:1879.11.21.529,BMNH:MAMM:1879.11.21.529,BMNH,prefix_missing_from_metadata
Petaurista_philippensis,BMNH:Mamm:115d,BMNH:MAMM:115D,BMNH,prefix_missing_from_metadata
Pteromys_momonga,RMNH.MAM.39336,RMNH.MAM.39336,RMNH,prefix_missing_from_metadata
Trogopterus_xanthipes,"MNHN-ZM-MO-1867-555 (= MNHN:type:277) (= MNHN ""42""), MNHN-ZM-MO-1867-556 (= MNHN:type:277a)",MNHN-ZM-MO-1867-555,MNHN,prefix_missing_from_metadata
Microsciurus_boquetensis,BMNH:Mamm:1903.3.3.38,BMNH:MAMM:1903.3.3.38,BMNH,prefix_missing_from_metadata
Microsciurus_flaviventer,BMNH:Mamm:1851.7.3.6,BMNH:MAMM:1851.7.3.6,BMNH,prefix_missing_from_metadata
Microsciurus_isthmius,USNM:MAMM:3399 (= USNM:MAMM:A37344),USNM:MAMM:3399,USNM,prefix_missing_from_metadata
Microsciurus_mimulus,BMNH:Mamm:1897.11.7.39,BMNH:MAMM:1897.11.7.39,BMNH,prefix_missing_from_metadata
Microsciurus_otinus,BMNH:Mamm:1876.8.8.6,BMNH:MAMM:1876.8.8.6,BMNH,prefix_missing_from_metadata
Microsciurus_simonsi,BMNH:Mamm:1899.9.9.12,BMNH:MAMM:1899.9.9.12,BMNH,prefix_missing_from_metadata
Sciurus_aberti,USNM:MAMM:2430,USNM:MAMM:2430,USNM,prefix_missing_from_metadata
Sciurus_alleni,USNM:MAMM:25731 (= USNM:MAMM:A33131),USNM:MAMM:25731,USNM,prefix_missing_from_metadata
Sciurus_arizonensis,USNM:MAMM:8475 (= USNM:MAMM:A37607),USNM:MAMM:8475,USNM,prefix_missing_from_metadata
Sciurus_ignitus,BMNH:Mamm:1846.7.28.27,BMNH:MAMM:1846.7.28.27,BMNH,prefix_missing_from_metadata
Sciurus_lis,"RMNH.MAM.39347, RMNH.MAM.39348, RMNH.MAM.39349","RMNH.MAM.39347,",RMNH,prefix_missing_from_metadata
Sciurus_nebouxii,"MNHN:type:308 (= MNHN ""451"")",MNHN:TYPE:308,MNHN,prefix_missing_from_metadata
Sciurus_pucheranii,"MNHN:type:310 (= MNHN ""564"")",MNHN:TYPE:310,MNHN,prefix_missing_from_metadata
Sciurus_pyrrhinus,BMNH:Mamm:1897.10.3.12,BMNH:MAMM:1897.10.3.12,BMNH,prefix_missing_from_metadata
Sciurus_richmondi,USNM:MAMM:36481 (= USNM:MAMM:A48851),USNM:MAMM:36481,USNM,prefix_missing_from_metadata
Sciurus_yucatanensis,"MCZ:Mamm:5398 (= USNM:MAMM:8502), USNM:MAMM:8503 (= USNM:MAMM:A37496), USNM:MAMM:8504 (= USNM:MAMM:A37493)",MCZ:MAMM:5398,MCZ,prefix_missing_from_metadata
Syntheosciurus_brochus,MCZ:Mamm:10402,MCZ:MAMM:10402,MCZ,prefix_missing_from_metadata
Ammospermophilus_interpres,USNM:MAMM:18162 (= USNM:MAMM:A25060),USNM:MAMM:18162,USNM,prefix_missing_from_metadata
Ammospermophilus_leucurus,USNM:MAMM:186466,USNM:MAMM:186466,USNM,prefix_missing_from_metadata
Ammospermophilus_nelsoni,USNM:MAMM:54651,USNM:MAMM:54651,USNM,prefix_missing_from_metadata
Notocitellus_adocetus,USNM:MAMM:126129,USNM:MAMM:126129,USNM,prefix_missing_from_metadata
Marmota_broweri,MVZ:Mamm:51675,MVZ:MAMM:51675,MVZ,prefix_missing_from_metadata
Marmota_caudata,"MNHN:type:318 (= MNHN ""712"")",MNHN:TYPE:318,MNHN,prefix_missing_from_metadata
Marmota_himalayana,RMNH.MAM.39323,RMNH.MAM.39323,RMNH,prefix_missing_from_metadata
Marmota_olympus,USNM:MAMM:90518,USNM:MAMM:90518,USNM,prefix_missing_from_metadata
Marmota_vancouverensis,MVZ:Mamm:12094,MVZ:MAMM:12094,MVZ,prefix_missing_from_metadata
Callospermophilus_madrensis,USNM:MAMM:95363,USNM:MAMM:95363,USNM,prefix_missing_from_metadata
Cynomys_gunnisoni,USNM:MAMM:501 (= USNM:MAMM:A1636),USNM:MAMM:501,USNM,prefix_missing_from_metadata
Cynomys_leucurus,USNM:MAMM:186472,USNM:MAMM:186472,USNM,prefix_missing_from_metadata
Cynomys_mexicanus,USNM:MAMM:26423 (= USNM:MAMM:A33836),USNM:MAMM:26423,USNM,prefix_missing_from_metadata
Ictidomys_parvidens,USNM:MAMM:63073,USNM:MAMM:63073,USNM,prefix_missing_from_metadata
Poliocitellus_franklinii,BMNH:Mamm:61a,BMNH:MAMM:61A,BMNH,prefix_missing_from_metadata
Urocitellus_armatus,"MCZ:Mamm:4790 (= USNM:MAMM:3470), MCZ:Mamm:4793 (= USNM:MAMM:3478), MCZ:Mamm:4794 (= USNM:MAMM:3474), MCZ:Mamm:BOM-297 (= USNM:MAMM:A4799), USNM:MAMM:3464, USNM:MAMM:3467, USNM:MAMM:3472 (= USNM:MAMM:A4799), USNM:MAMM:3475, USNM:MAMM:3476, USNM:MAMM:3481, USNM:MAMM:5958, USNM:MAMM:5959, USNM:MAMM:5960, USNM:MAMM:5961, USNM:MAMM:A4794 (= USNM:MAMM:4221), USNM:MAMM:A4808 (= USNM:MAMM:3466), USNM:MAMM:A4809 (= USNM:MAMM:3463)",MCZ:MAMM:4790,MCZ,prefix_missing_from_metadata
Urocitellus_beldingi,USNM:MAMM:186467,USNM:MAMM:186467,USNM,prefix_missing_from_metadata
Urocitellus_brunneus,USNM:MAMM:201963,USNM:MAMM:201963,USNM,prefix_missing_from_metadata
Urocitellus_canus,USNM:MAMM:78681,USNM:MAMM:78681,USNM,prefix_missing_from_metadata
Urocitellus_elegans,"MCZ:Mamm:4791 (= USNM:MAMM:3468), MCZ:Mamm:4792 (= USNM:MAMM:3473), USNM:MAMM:3469, USNM:MAMM:3473, USNM:MAMM:3479 (= USNM:MAMM:A4810), USNM:MAMM:3480, USNM:MAMM:4003, USNM:MAMM:5950 (= USNM:MAMM:4814), USNM:MAMM:5951, USNM:MAMM:5952, USNM:MAMM:5953, USNM:MAMM:5954, USNM:MAMM:5955, USNM:MAMM:5956, USNM:MAMM:5957, USNM:MAMM:A4796",MCZ:MAMM:4791,MCZ,prefix_missing_from_metadata
Urocitellus_idahoensis,USNM:MAMM:168290,USNM:MAMM:168290,USNM,prefix_missing_from_metadata
Urocitellus_mollis,USNM:MAMM:3777 (= USNM:MAMM:A4798),USNM:MAMM:3777,USNM,prefix_missing_from_metadata
Urocitellus_richardsonii,BMNH:Mamm:63a,BMNH:MAMM:63A,BMNH,prefix_missing_from_metadata
Urocitellus_washingtoni,USNM:MAMM:27948 (= USNM:MAMM:A40068),USNM:MAMM:27948,USNM,prefix_missing_from_metadata
Xerospermophilus_mohavensis,USNM:MAMM:186469,USNM:MAMM:186469,USNM,prefix_missing_from_metadata
Xerospermophilus_perotensis,USNM:MAMM:54274,USNM:MAMM:54274,USNM,prefix_missing_from_metadata
Xerospermophilus_spilosoma,BMNH:Mamm:1853.8.29.5,BMNH:MAMM:1853.8.29.5,BMNH,prefix_missing_from_metadata
Xerospermophilus_tereticaudus,"USNM:MAMM:1584 (= USNM:MAMM:A2419), USNM:MAMM:1585, USNM:MAMM:2490",USNM:MAMM:1584,USNM,prefix_missing_from_metadata
Epixerus_ebii,RMNH.MAM.19626,RMNH.MAM.19626,RMNH,prefix_missing_from_metadata
Funisciurus_anerythrus,BMNH:Mamm:1890.6.8.21,BMNH:MAMM:1890.6.8.21,BMNH,prefix_missing_from_metadata
Funisciurus_bayonii,BMNH:Mamm:1897.8.6.32,BMNH:MAMM:1897.8.6.32,BMNH,prefix_missing_from_metadata
Funisciurus_carruthersi,BMNH:Mamm:1906.7.1.53,BMNH:MAMM:1906.7.1.53,BMNH,prefix_missing_from_metadata
Funisciurus_congicus,BMNH:Mamm:76a,BMNH:MAMM:76A,BMNH,prefix_missing_from_metadata
Funisciurus_duchaillui,FMNH:Mamm:73739,FMNH:MAMM:73739,FMNH,prefix_missing_from_metadata
Funisciurus_isabella,BMNH:Mamm:1862.5.9.3,BMNH:MAMM:1862.5.9.3,BMNH,prefix_missing_from_metadata
Funisciurus_substriatus,BMNH:Mamm:1899.6.15.12,BMNH:MAMM:1899.6.15.12,BMNH,prefix_missing_from_metadata
Heliosciurus_punctatus,"RMNH.MAM.26366, RMNH.MAM.26367, RMNH.MAM.26368, RMNH.MAM.26369, RMNH.MAM.26370","RMNH.MAM.26366,",RMNH,prefix_missing_from_metadata
Heliosciurus_rufobrachium,BMNH:Mamm:1847.1.18.68,BMNH:MAMM:1847.1.18.68,BMNH,prefix_missing_from_metadata
Heliosciurus_ruwenzorii,BMNH:Mamm:1895.3.5.2,BMNH:MAMM:1895.3.5.2,BMNH,prefix_missing_from_metadata
Heliosciurus_undulatus,USNM:MAMM:19005 (= USNM:MAMM:A34731),USNM:MAMM:19005,USNM,prefix_missing_from_metadata
Paraxerus_cooperi,BMNH:Mamm:1949.646,BMNH:MAMM:1949.646,BMNH,prefix_missing_from_metadata
Paraxerus_lucifer,BMNH:Mamm:1897.10.1.80,BMNH:MAMM:1897.10.1.80,BMNH,prefix_missing_from_metadata
Paraxerus_ochraceus,MNHN-ZM-MO-1877-619 (= MNHN:type:303),MNHN-ZM-MO-1877-619,MNHN,prefix_missing_from_metadata
Paraxerus_vexillarius,BMNH:Mamm:1923.3.4.24,BMNH:MAMM:1923.3.4.24,BMNH,prefix_missing_from_metadata
Paraxerus_vincenti,BMNH:Mamm:1934.1.11.14,BMNH:MAMM:1934.1.11.14,BMNH,prefix_missing_from_metadata
Sciurotamias_davidianus,"MNHN-ZM-MO-1863-655 (= MNHN:type:295) (= MNHN ""273""), MNHN-ZM-MO-1864-580 (= MNHN:type:295a), RMNH.MAM.39343",MNHN-ZM-MO-1863-655,MNHN,prefix_missing_from_metadata
Sciurotamias_forresti,BMNH:Mamm:1922.9.1.54,BMNH:MAMM:1922.9.1.54,BMNH,prefix_missing_from_metadata
Neotamias_alpinus,USNM:MAMM:30507 (= USNM:MAMM:A42491),USNM:MAMM:30507,USNM,prefix_missing_from_metadata
Neotamias_amoenus,USNM:MAMM:186460,USNM:MAMM:186460,USNM,prefix_missing_from_metadata
Neotamias_canipes,USNM:MAMM:109229,USNM:MAMM:109229,USNM,prefix_missing_from_metadata
Neotamias_cinereicollis,USNM:MAMM:17597 (= USNM:MAMM:A24533),USNM:MAMM:17597,USNM,prefix_missing_from_metadata
Neotamias_dorsalis,"MCZ:Mamm:4759 (= USNM:MAMM:119) (= USNM:MAMM:A3151), USNM:MAMM:120",MCZ:MAMM:4759,MCZ,prefix_missing_from_metadata
Neotamias_grisescens,USNM:MAMM:89701,USNM:MAMM:89701,USNM,prefix_missing_from_metadata
Neotamias_obscurus,USNM:MAMM:18050 (= USNM:MAMM:A24954),USNM:MAMM:18050,USNM,prefix_missing_from_metadata
Neotamias_ochrogenys,USNM:MAMM:67182,USNM:MAMM:67182,USNM,prefix_missing_from_metadata
Neotamias_palmeri,USNM:MAMM:26075 (= USNM:MAMM:A33481),USNM:MAMM:26075,USNM,prefix_missing_from_metadata
Neotamias_panamintinus,USNM:MAMM:27603 (= USNM:MAMM:A39702),USNM:MAMM:27603,USNM,prefix_missing_from_metadata
Neotamias_quadrimaculatus,BMNH:Mamm:1864.7.19.8,BMNH:MAMM:1864.7.19.8,BMNH,prefix_missing_from_metadata
Neotamias_ruficaudus,USNM:MAMM:72294,USNM:MAMM:72294,USNM,prefix_missing_from_metadata
Neotamias_rufus,MSB:Mamm:192163 (= UIMNH 31928),MSB:MAMM:192163,MSB,prefix_missing_from_metadata
Neotamias_senex,USNM:MAMM:186461,USNM:MAMM:186461,USNM,prefix_missing_from_metadata
Neotamias_siskiyou,USNM:MAMM:161033,USNM:MAMM:161033,USNM,prefix_missing_from_metadata
Neotamias_solivagus,USNM:MAMM:116882,USNM:MAMM:116882,USNM,prefix_missing_from_metadata
Neotamias_sonomae,MVZ:Mamm:20825,MVZ:MAMM:20825,MVZ,prefix_missing_from_metadata
Neotamias_speciosus,USNM:MAMM:186462,USNM:MAMM:186462,USNM,prefix_missing_from_metadata
Neotamias_umbrinus,USNM:MAMM:186463,USNM:MAMM:186463,USNM,prefix_missing_from_metadata
Euxerus_erythropus,"MNHN:type:306 (= MNHN ""423"")",MNHN:TYPE:306,MNHN,prefix_missing_from_metadata
Geosciurus_princeps,BMNH:Mamm:1928.9.11.184,BMNH:MAMM:1928.9.11.184,BMNH,prefix_missing_from_metadata
Xerus_rutilus,SMF:MAMM:4328,SMF:MAMM:4328,SMF,prefix_missing_from_metadata
Anomalurus_beecrofti,BMNH:Mamm:1852.2.22.12,BMNH:MAMM:1852.2.22.12,BMNH,prefix_missing_from_metadata
Anomalurus_derbianus,LIVCM-D.302,LIVCM-D.302,LIVCM,prefix_missing_from_metadata
Anomalurus_pelii,RMNH.MAM.26761,RMNH.MAM.26761,RMNH,prefix_missing_from_metadata
Anomalurus_pusillus,BMNH:Mamm:1887.12.1.28,BMNH:MAMM:1887.12.1.28,BMNH,prefix_missing_from_metadata
Idiurus_macrotis,USNM:MAMM:83625,USNM:MAMM:83625,USNM,prefix_missing_from_metadata
Pedetes_surdaster,BMNH:Mamm:1902.4.5.5,BMNH:MAMM:1902.4.5.5,BMNH,prefix_missing_from_metadata
Cratogeomys_castanops,USNM:MAMM:4007 (= USNM:MAMM:A3861),USNM:MAMM:4007,USNM,prefix_missing_from_metadata
Cratogeomys_fulvescens,USNM:MAMM:58168,USNM:MAMM:58168,USNM,prefix_missing_from_metadata
Cratogeomys_fumosus,USNM:MAMM:33202 (= USNM:MAMM:A45207),USNM:MAMM:33202,USNM,prefix_missing_from_metadata
Cratogeomys_goldmani,USNM:MAMM:57965,USNM:MAMM:57965,USNM,prefix_missing_from_metadata
Cratogeomys_merriami,BMNH:Mamm:1870.6.20.2,BMNH:MAMM:1870.6.20.2,BMNH,prefix_missing_from_metadata
Cratogeomys_perotensis,USNM:MAMM:54299,USNM:MAMM:54299,USNM,prefix_missing_from_metadata
Cratogeomys_planiceps,USNM:MAMM:55906,USNM:MAMM:55906,USNM,prefix_missing_from_metadata
Geomys_arenarius,USNM:MAMM:18117 (= USNM:MAMM:A25015),USNM:MAMM:18117,USNM,prefix_missing_from_metadata
Geomys_attwateri,USNM:MAMM:51382,USNM:MAMM:51382,USNM,prefix_missing_from_metadata
Geomys_breviceps,USNM:MAMM:156 (= USNM:MAMM:A1138),USNM:MAMM:156,USNM,prefix_missing_from_metadata
Geomys_knoxjonesi,TTU-M19872,TTU-M19872,TTU-M,prefix_missing_from_metadata
Geomys_lutescens,USNM:MAMM:16677 (= USNM:MAMM:A23595),USNM:MAMM:16677,USNM,prefix_missing_from_metadata
Geomys_mobilensis,USNM:MAMM:33988 (= USNM:MAMM:A46023),USNM:MAMM:33988,USNM,prefix_missing_from_metadata
Geomys_personatus,"USNM:MAMM:19667 (= USNM:MAMM:A37999), USNM:MAMM:19668 (= USNM:MAMM:A38000)",USNM:MAMM:19667,USNM,prefix_missing_from_metadata
Geomys_texensis,USNM:MAMM:186502,USNM:MAMM:186502,USNM,prefix_missing_from_metadata
Geomys_tropicalis,USNM:MAMM:92946,USNM:MAMM:92946,USNM,prefix_missing_from_metadata
Heterogeomys_cavator,MCZ:Mamm:10381,MCZ:MAMM:10381,MCZ,prefix_missing_from_metadata
Heterogeomys_dariensis,USNM:MAMM:179587,USNM:MAMM:179587,USNM,prefix_missing_from_metadata
Heterogeomys_lanius,FMNH:Mamm:14062,FMNH:MAMM:14062,FMNH,prefix_missing_from_metadata
Heterogeomys_underwoodi,FMNH:Mamm:35175,FMNH:MAMM:35175,FMNH,prefix_missing_from_metadata
Orthogeomys_grandis,BMNH:Mamm:1865.5.18.65,BMNH:MAMM:1865.5.18.65,BMNH,prefix_missing_from_metadata
Pappogeomys_bulleri,BMNH:Mamm:1892.10.7.16,BMNH:MAMM:1892.10.7.16,BMNH,prefix_missing_from_metadata
Zygogeomys_trichopus,USNM:MAMM:50107,USNM:MAMM:50107,USNM,prefix_missing_from_metadata
Megascapheus_atrovarius,BMNH:Mamm:1898.3.2.102,BMNH:MAMM:1898.3.2.102,BMNH,prefix_missing_from_metadata
Megascapheus_baileyi,USNM:MAMM:18256 (= USNM:MAMM:A25159),USNM:MAMM:18256,USNM,prefix_missing_from_metadata
Megascapheus_connectens,MVZ:Mamm:66627,MVZ:MAMM:66627,MVZ,prefix_missing_from_metadata
Megascapheus_fulvus,USNM:MAMM:2674,USNM:MAMM:2674,USNM,prefix_missing_from_metadata
Megascapheus_laticeps,USNM:MAMM:513 (= USNM:MAMM:A1648),USNM:MAMM:513,USNM,prefix_missing_from_metadata
Megascapheus_nayarensis,LSUMZ:Mamm:36794,LSUMZ:MAMM:36794,LSUMZ,prefix_missing_from_metadata
Megascapheus_ruidosae,MVZ:Mamm:50431,MVZ:MAMM:50431,MVZ,prefix_missing_from_metadata
Megascapheus_sheldoni,USNM:MAMM:90819,USNM:MAMM:90819,USNM,prefix_missing_from_metadata
Megascapheus_umbrinus,BMNH:Mamm:1855.12.24.205,BMNH:MAMM:1855.12.24.205,BMNH,prefix_missing_from_metadata
Thomomys_clusius,USNM:MAMM:3051 (= USNM:MAMM:A36805),USNM:MAMM:3051,USNM,prefix_missing_from_metadata
Thomomys_idahoensis,USNM:MAMM:23482 (= USNM:MAMM:A30900),USNM:MAMM:23482,USNM,prefix_missing_from_metadata
Thomomys_mazama,USNM:MAMM:80502,USNM:MAMM:80502,USNM,prefix_missing_from_metadata
Thomomys_monticolus,CAS:MAM:20782 (= SZC 59),CAS:MAM:20782,CAS,prefix_missing_from_metadata
Dipodomys_californicus,USNM:MAMM:16618 (= USNM:MAMM:A23544),USNM:MAMM:16618,USNM,prefix_missing_from_metadata
